ageEstimate;companyName;connectionsCount;country;followable;followersCount;genderEstimate;posTitle;startDate;endDate;ID;type
28.0;Make It Cheaper Australia;500.0;au;1.0;1152.0;male;Major Account Manager;2015-01-01;2016-01-01;66746234;train
28.0;Make It Cheaper Australia;500.0;au;1.0;1152.0;male;National Business Development Manager;2017-07-01;;66746234;train
25.0;Novotel Brisbane;236.0;au;1.0;236.0;male;Concierge;2014-03-01;2015-08-01;66747780;train
25.0;Wild Canary;236.0;au;1.0;236.0;male;Waiter;2016-03-01;2016-12-01;66747780;train
25.0;Brisbane Boys'​ College;236.0;au;1.0;236.0;male;Basketball Coach;2013-01-01;2017-10-01;66747780;train
25.0;Suncorp Group;236.0;au;1.0;236.0;male;Business Improvement Intern (Insurance Operations);2016-11-01;2018-02-01;66747780;train
28.0;WSP;403.0;au;1.0;403.0;male;IT solution developer;2010-01-01;2014-01-01;66755487;train
28.0;Empired Ltd;403.0;au;1.0;403.0;male;Senior Consultant;2017-04-01;2018-11-01;66755487;train
28.0;Microsoft;403.0;au;1.0;403.0;male;Technology solution Professional (TSP);2015-01-01;2017-04-01;66755487;train
28.0;Microsoft;403.0;au;1.0;403.0;male;Technology Solution Professional Intern;2014-02-01;2014-12-01;66755487;train
26.0;BBVA;500.0;au;1.0;3747.0;male;Head of Remote Channels and Mobility;2010-02-01;2010-12-01;66767496;train
26.0;BBVA;500.0;au;1.0;3747.0;male;Head of Technology - Digital Banking;2014-03-01;2014-10-01;66767496;train
26.0;Macquarie Group;500.0;au;1.0;3747.0;male;Head of Digital Transformation;2014-11-01;2016-05-01;66767496;train
26.0;Macquarie Group;500.0;au;1.0;3747.0;male;Chief Digital Officer;2016-05-01;;66767496;train
47.0;mhm;500.0;au;1.0;661.0;male;Principal Consultant;2003-07-01;2010-07-01;66804219;train
47.0;pjr business consulting;500.0;au;1.0;661.0;male;Owner | Project Manager | Business Analyst;2013-07-01;;66804219;train
47.0;Myers-Holum;500.0;au;1.0;661.0;male;Senior Consultant;1998-03-01;2003-07-01;66804219;train
47.0;Deloitte Australia;500.0;au;1.0;661.0;male;Manager;2010-07-01;2013-02-01;66804219;train
26.0;Crane Group;383.0;au;1.0;381.0;male;Area Sales Manger;2007-04-01;2009-06-01;66850697;train
33.0;SAP Ariba;466.0;au;1.0;465.0;male;Senior Education Specialist;2018-10-01;;66857597;train
33.0;Able Australia;466.0;au;1.0;465.0;male;Assistant Accountant / IT;2008-11-01;2010-06-01;66857597;train
33.0;United Christian Church of Dubai;466.0;au;1.0;465.0;male;Pastoral Intern;2010-08-01;2011-05-01;66857597;train
33.0;SAP Ariba;466.0;au;1.0;465.0;male;Senior Business Process Consultant;2011-09-01;2018-09-01;66857597;train
25.0;RedHill Education;411.0;au;1.0;411.0;male;Trainer & Program Coordinator;2017-09-01;2018-08-01;66890071;train
25.0;Academy of Information Technology;411.0;au;1.0;411.0;male;Casual Event Assistant;2016-01-01;2017-02-01;66890071;train
25.0;Coder Academy;411.0;au;1.0;411.0;male;Short Course & Workshop Trainer;2016-12-01;2017-09-01;66890071;train
25.0;BigfootDS;411.0;au;1.0;411.0;male;Games & XR Developer;2015-12-01;;66890071;train
24.0;New York Film Academy;182.0;au;1.0;182.0;male;Teaching Assistant/Technical Assistant;2015-02-01;2017-02-01;66891363;train
24.0;Georges Cameras;182.0;au;1.0;182.0;male;Sales;2012-03-01;2014-04-01;66891363;train
24.0;Rooster Teeth;182.0;au;1.0;182.0;male;Camera Operator;2016-01-01;2016-01-01;66891363;train
36.0;UST Global;500.0;au;0.0;6149.0;male;Director - Head of Transformation - APAC;2015-05-01;;66907873;train
36.0;Macquarie Group;500.0;au;0.0;6149.0;male;Enterprise Agile Transformation;2015-05-01;;66907873;train
36.0;i18n Software;500.0;au;0.0;6149.0;male;Co-Founder & Lean Agile Coach;2013-10-01;2014-09-01;66907873;train
36.0;BBVA;500.0;au;0.0;6149.0;male;Enterprise Agile Coach;2014-09-01;2015-04-01;66907873;train
55.0;PowerTec;500.0;au;1.0;2140.0;;Managing Director and Principal Engineer;2014-07-01;;66976545;train
55.0;ABB;500.0;au;1.0;2140.0;;"Local Business Unit Manager ""Power Generation & Water"", Australia";2011-12-01;2014-05-01;66976545;train
55.0;GE Power Conversion;500.0;au;1.0;2140.0;;Business Director Industry, Asia;2010-01-01;2011-09-01;66976545;train
55.0;ABB;500.0;au;1.0;2140.0;;Local Business Unit Manager, Metals, India, and Head - Global Knowledge Centre - Hot Strip Mills;2008-09-01;2009-12-01;66976545;train
27.0;Bond University;368.0;au;1.0;368.0;female;Student Public Health Nutritionist (International Population Health Placement);2016-07-01;2016-08-01;66977742;train
27.0;The Nutrition Press;368.0;au;1.0;368.0;female;Nutrition Writer;2016-03-01;2017-05-01;66977742;train
27.0;My Nutrition Clinic;368.0;au;1.0;368.0;female;Accredited Practising Dietitian;2017-06-01;;66977742;train
27.0;Bond University;368.0;au;1.0;368.0;female;Research Dietitian;2016-04-01;;66977742;train
45.0;Telstra;500.0;au;1.0;2371.0;male;General Manager - Collaboration and Contact Practice;2013-07-01;2015-03-01;66993588;train
45.0;StarLeaf;500.0;au;1.0;2371.0;male;General Manager, Australia and New Zealand;2015-03-01;;66993588;train
45.0;AudioCodes;500.0;au;1.0;2371.0;male;Regional Director Australia, New Zealand and Pacific Islands;2012-11-01;2013-07-01;66993588;train
45.0;PodPlants;500.0;au;1.0;2371.0;male;Business Mentor;2014-12-01;;66993588;train
35.0;WorkForce Software;500.0;au;1.0;664.0;female;Regional Partner Enablement & Channel Sales Manager APJ;2017-05-01;;67065294;train
35.0;WorkForce Software;500.0;au;1.0;664.0;female;Director of Professional Services ANZ & APJ;2014-09-01;2017-05-01;67065294;train
35.0;WFS: A WorkForce Software Company;500.0;au;1.0;664.0;female;Service Delivery Consultant;2009-01-01;2011-12-01;67065294;train
35.0;WorkForce Software;500.0;au;1.0;664.0;female;Service Delivery Manager;2011-12-01;2014-09-01;67065294;train
39.0;Chartered Accountants Australia and New Zealand;500.0;au;1.0;5824.0;male;Relationship Manager, ACT;2010-02-01;2011-08-01;67090543;train
39.0;Lifeline Australia;500.0;au;1.0;5824.0;male;Director, Commercial Operations;2012-06-01;2015-12-01;67090543;train
39.0;CapitalHill Advisory;500.0;au;1.0;5824.0;male;Consultant;2016-03-01;2016-11-01;67090543;train
39.0;Capital Express Group;500.0;au;1.0;5824.0;male;Director;2016-01-01;;67090543;train
29.0;UNSW Global;201.0;au;1.0;202.0;male;ELEC3106 Electronics Lab Demonstrator;2012-03-01;2013-11-01;67153225;train
29.0;Google;201.0;au;1.0;202.0;male;Site Reliability Engineer;2014-01-01;;67153225;train
29.0;Qualcomm;201.0;au;1.0;202.0;male;Student Intern;2011-11-01;2013-10-01;67153225;train
29.0;UNSW Global;201.0;au;1.0;202.0;male;ELEC2141 & ELEC2142 Lab Demonstrator;2011-03-01;2013-11-01;67153225;train
39.0;Macquarie Telecom Group;500.0;au;1.0;1345.0;male;National Sales Operations Manager;2011-03-01;2013-10-01;67162781;train
39.0;SiteMinder;500.0;au;1.0;1345.0;male;Vice President Business Operations;2017-07-01;;67162781;train
39.0;Macquarie Telecom Group;500.0;au;1.0;1345.0;male;GM - Head Of Commercial Operations;2013-11-01;2014-08-01;67162781;train
39.0;SiteMinder;500.0;au;1.0;1345.0;male;Director Of Sales Operations Global;2014-09-01;;67162781;train
29.0;Nilsen Group;238.0;au;1.0;239.0;female;Site Administrator / Quality Assurance FIFO 4:1;2015-05-01;2016-06-01;67193716;train
29.0;Fredon;238.0;au;1.0;239.0;female;Document Controller;2016-06-01;2017-02-01;67193716;train
29.0;Fredon;238.0;au;1.0;239.0;female;Projects Administrator;2017-02-01;2017-05-01;67193716;train
29.0;Gold Coast 2018 Commonwealth Games Corporation;238.0;au;1.0;239.0;female;Document Controller;2017-05-01;2018-05-01;67193716;train
37.0;Shelter UK;500.0;au;1.0;677.0;male;Direct Marketing Executive;2010-06-01;2011-12-01;67194808;train
37.0;World Animal Protection Australia;500.0;au;1.0;677.0;male;Fundraising Manager- Acquisition;2013-05-01;2014-11-01;67194808;train
37.0;Shelter UK;500.0;au;1.0;677.0;male;Senior Innovation and Planning Executive;2012-01-01;2013-01-01;67194808;train
37.0;Amnesty International Australia;500.0;au;1.0;677.0;male;Supporter Acquisition Program Manager;2014-11-01;2018-07-01;67194808;train
36.0;Haymarket Media Group;292.0;au;1.0;291.0;male;Digital Development & Operations Manager;2011-11-01;2013-11-01;67208612;train
36.0;nextmedia Pty Ltd;292.0;au;1.0;291.0;male;Digital Development & Operations Manager;2013-12-01;;67208612;train
36.0;Haymarket Media Group;292.0;au;1.0;291.0;male;Web Project Manager;2008-09-01;2011-11-01;67208612;train
36.0;Haymarket Media Group;292.0;au;1.0;291.0;male;Web Developer;2006-06-01;2008-08-01;67208612;train
34.0;TL Consulting Group;500.0;au;1.0;707.0;male;Technical Consultant;2016-11-01;;67248934;train
34.0;BNY Mellon | Pershing;500.0;au;1.0;707.0;male;Technical Consultant;2016-11-01;2016-12-01;67248934;train
34.0;Planit Testing;500.0;au;1.0;707.0;male;Technical Analyst;2016-04-01;2016-10-01;67248934;train
34.0;nbn™ Australia;500.0;au;1.0;707.0;male;Continuous Integration;2016-05-01;2016-09-01;67248934;train
25.0;Woods Accident Repair Centres;53.0;au;1.0;53.0;male;Work Experience;2010-11-01;2010-11-01;67259988;train
25.0;Dick Smith Electronics;53.0;au;1.0;53.0;male;Christmas Casual Sales Assistant;2013-12-01;2014-01-01;67259988;train
25.0;Hungry Jack's® Australia Pty Ltd;53.0;au;1.0;53.0;male;Crew Member;2010-03-01;2014-11-01;67259988;train
25.0;University of Sydney;311.0;au;1.0;315.0;male;Ph.D. Candidate;2017-03-01;;67275649;train
25.0;University of Sydney;311.0;au;1.0;315.0;male;Lecturer (Casual);2017-08-01;2017-11-01;67275649;train
25.0;University of Sydney;311.0;au;1.0;315.0;male;Teaching Assistant;2016-02-01;2017-07-01;67275649;train
25.0;Leigo Industries;311.0;au;1.0;315.0;male;Developer;2016-01-01;;67275649;train
31.0;The Athena Network;500.0;au;1.0;5068.0;female;The Athena Network;2008-09-01;2011-02-01;67289660;train
31.0;SHE Business Australia;500.0;au;1.0;5068.0;female;Host, Speaker & Founder of Fearlessly Creating;2009-12-01;2016-12-01;67289660;train
31.0;SHE Business Australia;500.0;au;1.0;5068.0;female;Founder and CEO;2011-02-01;2016-12-01;67289660;train
31.0;Finesque;500.0;au;1.0;5068.0;female;Co-Founder / Director Client Services;2017-02-01;;67289660;train
24.0;IKEA Group;180.0;au;1.0;180.0;male;Customer Relations Co-worker;2014-12-01;2015-11-01;67303679;train
24.0;ANZ;180.0;au;1.0;180.0;male;Data Statistics Analyst/ Complex Solutions Consultant;2017-04-01;2018-08-01;67303679;train
24.0;IKEA Group;180.0;au;1.0;180.0;male;Customer Relations Supervisor;2015-11-01;2017-04-01;67303679;train
24.0;IKEA Group;180.0;au;1.0;180.0;male;Step Forward Participant - Business Challenge: 80% Co-worker Retention;2016-05-01;2016-08-01;67303679;train
22.0;University of South Australia;377.0;au;1.0;374.0;female;"Guest Speaker-  “ Adults with Disability: clinical issues, role of psychology and treatment models""";2012-04-01;2012-04-01;67320346;train
47.0;The Myer Family Company Ltd;500.0;au;0.0;1356.0;male;Chair, Investment Committee;2017-01-01;2017-12-01;67337318;train
47.0;Griffith University;500.0;au;0.0;1356.0;male;Professor of Finance;2008-10-01;;67337318;train
47.0;QSuper Group;500.0;au;0.0;1356.0;male;Specialist Member, Investment Committee;2016-04-01;;67337318;train
47.0;St Laurence's College;500.0;au;0.0;1356.0;male;Board Member;2014-01-01;;67337318;train
32.0;Teaching Personnel;500.0;au;1.0;4140.0;female;Senior Consultant;2011-01-01;2013-11-01;67346537;train
32.0;Get Qualified Australia;500.0;au;1.0;4140.0;female;Recruitment Coordinator;2015-08-01;2016-02-01;67346537;train
32.0;Randstad;500.0;au;1.0;4140.0;female;Education Consultant - Randstad Education;2016-03-01;;67346537;train
32.0;Evolution Australia;500.0;au;1.0;4140.0;female;Senior Consultant;2015-03-01;2015-07-01;67346537;train
54.0;MYER;500.0;au;1.0;908.0;;Senior Project Manager;2014-03-01;2014-11-01;67362176;train
54.0;Telstra;500.0;au;1.0;908.0;;Program Lead;2014-12-01;2017-06-01;67362176;train
54.0;Toll Group;500.0;au;1.0;908.0;; Program manager ;2017-07-01;2018-04-01;67362176;train
54.0;Kmpmg Consulting Pty Ltd;500.0;au;1.0;908.0;;Principal Consultant;2014-06-01;;67362176;train
48.0;Transurban;225.0;au;1.0;224.0;male;Head Of Financial Planning & Analysis NSW;2013-05-01;;67371123;train
48.0;Transurban;225.0;au;1.0;224.0;male;NSW Financial Planning & Analysis Manager;2009-01-01;2013-05-01;67371123;train
48.0;Transurban;225.0;au;1.0;224.0;male;Financial Controller – NSW Operations;2009-01-01;2011-01-01;67371123;train
48.0;Transurban;225.0;au;1.0;224.0;male;Finance Lead Queensland Bid Team - (acquisition of Queensland Motorways);2013-07-01;2014-04-01;67371123;train
37.0;Optus;402.0;au;0.0;399.0;male;Project planning -Network performance improvement;2014-01-01;2015-12-01;67389558;train
37.0;Ericsson;402.0;au;0.0;399.0;male; Project planning and service delivery-Broadband Network Expansion Project;2016-01-01;2016-11-01;67389558;train
37.0;Optus;402.0;au;0.0;399.0;male;Project planning -LTE Network rollout;2014-01-01;;67389558;train
30.0;The Mansion Group;213.0;au;1.0;214.0;female;Senior Hospitality Assistant;2014-11-01;2016-03-01;67448230;train
30.0;Flight Centre Travel Group;213.0;au;1.0;214.0;female;Travel Consultant;2012-10-01;2014-06-01;67448230;train
30.0;Southport Sharks;213.0;au;1.0;214.0;female;Events Administrator;2011-08-01;2012-08-01;67448230;train
30.0;Forsythes Recruitment;213.0;au;1.0;214.0;female;Recruitment Coordinator - Administration & Accounts, Contact Centre & Customer Service;2016-05-01;;67448230;train
21.0;Football Federation Australia;413.0;au;1.0;411.0;female;Digital Content Administrator;2014-04-01;2014-11-01;67481636;train
21.0;FOX SPORTS Australia;413.0;au;1.0;411.0;female;Marketing Specialist;2015-12-01;2018-02-01;67481636;train
21.0;Football Federation Australia;413.0;au;1.0;411.0;female;Marketing Coordinator;2014-12-01;2015-03-01;67481636;train
21.0;FOX SPORTS Australia;413.0;au;1.0;411.0;female;Marketing Coordinator;2015-03-01;2015-12-01;67481636;train
42.0;Mantalus;406.0;au;1.0;406.0;male;CTO & Founder at Mantalus;2018-02-01;;67555198;train
42.0;Sensis;406.0;au;1.0;406.0;male;Senior Cloud Architect – ‘E2C’ (Everything to the Cloud);2010-11-01;2018-02-01;67555198;train
42.0;Ericsson;406.0;au;1.0;406.0;male;Solutions Architect;2008-01-01;2008-01-01;67555198;train
42.0;Telstra;406.0;au;1.0;406.0;male;Subject Matter Expert - Network Management;2009-02-01;2010-09-01;67555198;train
48.0;TGC - Sydney Property;500.0;au;1.0;806.0;male;Associate Director;2004-07-01;;67577216;train
48.0;TGC - Sydney Property;500.0;au;1.0;806.0;male;Director;2013-09-01;;67577216;train
39.0;Detopan Furniture Solution;500.0;au;1.0;849.0;male;Furniture Agent;2007-07-01;;67599444;train
26.0;Clean Energy Finance Corporation;500.0;au;1.0;575.0;male;Graduate (Investment Research);2017-05-01;2017-09-01;67601508;train
26.0;Wood Mackenzie;500.0;au;1.0;575.0;male;Management Consulting Intern (Metals and Mining);2015-11-01;2016-02-01;67601508;train
26.0;PwC;500.0;au;1.0;575.0;male;Assurance Intern;2014-12-01;2015-02-01;67601508;train
26.0;Department of the Environment and Energy;500.0;au;1.0;575.0;male;Energy Policy Graduate;2017-02-01;2018-06-01;67601508;train
28.0;SKUvantage;226.0;au;1.0;225.0;female;Senior Digital Retoucher;2015-02-01;;67606870;train
24.0;Nicholson Construction;87.0;au;1.0;87.0;female;Project Administration Manager;2011-06-01;;67635241;train
23.0;Lendlease;168.0;au;1.0;168.0;female;Administrator;2017-01-01;;67637734;train
56.0;The Star Gold Coast;500.0;au;1.0;555.0;female;Senior Event Sales Coordinator;2001-09-01;2013-04-01;67674228;train
56.0;The Star Gold Coast;500.0;au;1.0;555.0;female;Event Planner;2016-08-01;2017-03-01;67674228;train
56.0;Solution RED;500.0;au;1.0;555.0;female;Project Development Manager QLD;2013-05-01;2016-07-01;67674228;train
56.0;The Star Gold Coast;500.0;au;1.0;555.0;female;Manager of Events;2017-05-01;2018-04-01;67674228;train
46.0;konnectus;500.0;au;1.0;1010.0;male;Managing Director;2013-01-01;;67675012;train
46.0;ELB Pty Ltd.;500.0;au;1.0;1010.0;male;Senior Business Development Manager;2006-03-01;2007-10-01;67675012;train
60.0;Information & Cultural Exchange (ICE);500.0;au;1.0;4590.0;male;Chairperson;2017-01-01;;67699480;train
60.0;International Students Access Pty Ltd;500.0;au;1.0;4590.0;male;Chair & Founder;2016-07-01;;67699480;train
60.0;Western Sydney University;500.0;au;1.0;4590.0;male;Adjunct Professor;2015-10-01;;67699480;train
60.0;Cultural Perspectives;500.0;au;1.0;4590.0;male;Chair and Managing Director;1994-10-01;;67699480;train
64.0;Austar;266.0;au;1.0;263.0;male;National Operations & Implementation;1995-01-01;2002-07-01;67730426;train
66.0;Water Corporation;500.0;au;1.0;545.0;male;Manager Drilling Consultancy;1998-01-01;2014-11-01;67747987;train
66.0;Water Corporation;500.0;au;1.0;545.0;male;Principal Engineer -Drilling Infrastructure Planning  -Strategic Initiatives ;2014-11-01;2015-08-01;67747987;train
38.0;EM Advisory;500.0;au;1.0;1164.0;male;Principal;2014-11-01;;67755190;train
38.0;Kennedy Needham;500.0;au;1.0;1164.0;male;Associate;2005-07-01;2007-10-01;67755190;train
38.0;Tauro Capital Partners;500.0;au;1.0;1164.0;male;Associate Director;2007-10-01;2014-11-01;67755190;train
38.0;Xavier College;500.0;au;1.0;1164.0;male;Aquatics Coach, Personal Trainer, Centre Manager;2000-01-01;2005-07-01;67755190;train
48.0;Readify;224.0;au;1.0;223.0;male;Software Engineer;2011-09-01;;67844208;train
48.0;Microsoft;224.0;au;1.0;223.0;male;Vendor;2005-04-01;2011-10-01;67844208;train
48.0;Clarius Consulting;224.0;au;1.0;223.0;male;Associate;2005-03-01;2011-10-01;67844208;train
48.0;Lagash;224.0;au;1.0;223.0;male;Senior Developer;2002-12-01;2005-02-01;67844208;train
62.0;Crown Resorts;500.0;au;1.0;507.0;male;Executive General Manager Human Resources;2007-01-01;;67873730;train
45.0;Vodafone;500.0;au;1.0;1729.0;female;Head of Corporate Responsibility and Health and Safety;2003-05-01;2007-10-01;67902706;train
45.0;Vodafone;500.0;au;1.0;1729.0;female;Head of Vodafone Australia Foundation;2007-10-01;2009-01-01;67902706;train
45.0;IAG;500.0;au;1.0;1729.0;female;Executive General Manager Shared Value;2014-07-01;;67902706;train
45.0;Stockland;500.0;au;1.0;1729.0;female;National Sustainability Manager;2009-02-01;2014-07-01;67902706;train
35.0;Thomas Duryea Logicalis;500.0;au;1.0;1004.0;female;Engagement Manager;2014-05-01;;67936165;train
35.0;Thomas Duryea Logicalis;500.0;au;1.0;1004.0;female;National Marketing Manager;2011-05-01;2014-04-01;67936165;train
35.0;Loop Secure;500.0;au;1.0;1004.0;female;Marketing & Event Executive;2007-03-01;2011-06-01;67936165;train
37.0;Balmain Corporation;111.0;au;1.0;116.0;male;.NET Web Developer;2014-07-01;2014-12-01;67936702;train
37.0;SP Health;111.0;au;1.0;116.0;male;Technical Lead / Senior Software Developer;2015-09-01;;67936702;train
37.0;SP Health;111.0;au;1.0;116.0;male;.NET Developer (Contract);2015-03-01;2015-08-01;67936702;train
37.0;First American Title Insurance Company Pty Ltd;111.0;au;1.0;116.0;male;Senior Developer;2010-03-01;2014-07-01;67936702;train
37.0;Modis Australia (formerly Ajilon);185.0;au;1.0;185.0;female;Integration Lead;2013-01-01;2014-11-01;67950522;train
37.0;Braestone Pty Ltd;185.0;au;1.0;185.0;female;Technical Architect;2014-12-01;2015-04-01;67950522;train
37.0;Modis Australia (formerly Ajilon);185.0;au;1.0;185.0;female;Integration Lead;2015-04-01;2016-10-01;67950522;train
